order_id,item_id,datetime_picked,picker_id,warehouse_id,bin_id
ORD000134,SKU00002,2025-09-24T14:21:18,PICKER007,W01,W01-A01-S013
ORD000135,SKU00627,2025-09-28T14:12:35,PICKER017,W02,W02-A06-S007
ORD000136,SKU00682,2025-09-16T20:58:22,PICKER003,W01,W01-A01-S015
ORD000136,SKU00133,2025-09-16T20:59:06,PICKER003,W01,W01-A11-S007
ORD000136,SKU00011,2025-09-16T20:59:42,PICKER003,W01,W01-A01-S017
ORD000137,SKU00001,2025-09-04T22:57:26,PICKER002,W02,W02-A03-S008
ORD000137,SKU00406,2025-09-04T22:57:50,PICKER002,W02,W02-A09-S005
ORD000138,SKU00005,2025-09-01T14:47:28,PICKER016,W01,W01-A05-S015
ORD000139,SKU00001,2025-09-14T20:35:33,PICKER010,W02,W02-A03-S008
ORD000139,SKU00151,2025-09-14T20:35:47,PICKER010,W02,W02-A07-S008
ORD000139,SKU00004,2025-09-14T20:36:08,PICKER010,W02,W02-A06-S001
ORD000140,SKU00001,2025-09-12T20:47:16,PICKER002,W02,W02-A03-S008
ORD000140,SKU00030,2025-09-12T20:47:28,PICKER002,W02,W02-A04-S005
ORD000141,SKU00002,2025-09-02T22:42:16,PICKER044,W01,W01-A01-S013
ORD000141,SKU00147,2025-09-02T22:42:54,PICKER044,W01,W01-A11-S001
ORD000142,SKU00002,2025-09-15T13:01:19,PICKER034,W01,W01-A01-S013
ORD000143,SKU00367,2025-09-05T14:07:12,PICKER008,W02,W02-A04-S001
ORD000144,SKU00001,2025-09-30T21:02:22,PICKER042,W02,W02-A03-S008
ORD000144,SKU00001,2025-09-30T21:02:29,PICKER042,W02,W02-A03-S008
ORD000144,SKU00003,2025-09-30T21:02:52,PICKER042,W02,W02-A06-S016
ORD000145,SKU00002,2025-09-28T21:08:15,PICKER001,W01,W01-A01-S013
ORD000145,SKU00002,2025-09-28T21:08:28,PICKER001,W01,W01-A01-S013
ORD000145,SKU00002,2025-09-28T21:08:37,PICKER001,W01,W01-A01-S013
ORD000146,SKU00059,2025-09-03T20:08:29,PICKER020,W01,W01-A06-S018
ORD000146,SKU00710,2025-09-03T20:08:47,PICKER020,W01,W01-A09-S008
ORD000147,SKU00069,2025-09-03T14:17:46,PICKER031,W01,W01-A11-S024
ORD000148,SKU00065,2025-09-27T20:12:20,PICKER029,W02,W02-A05-S008
ORD000148,SKU00003,2025-09-27T20:12:42,PICKER029,W02,W02-A06-S016
ORD000149,SKU00067,2025-09-02T12:16:20,PICKER056,W01,W01-A02-S012
ORD000150,SKU00017,2025-09-16T14:34:22,PICKER003,W01,W01-A01-S014
ORD000151,SKU00005,2025-09-09T21:58:27,PICKER046,W01,W01-A05-S015
ORD000152,SKU00002,2025-09-23T13:30:18,PICKER027,W01,W01-A01-S013
ORD000152,SKU00005,2025-09-23T13:30:40,PICKER027,W01,W01-A05-S015
ORD000152,SKU00005,2025-09-23T13:30:47,PICKER027,W01,W01-A05-S015
ORD000153,SKU00110,2025-09-05T14:00:28,PICKER003,W02,W02-A03-S007
ORD000153,SKU00013,2025-09-05T14:00:47,PICKER003,W02,W02-A02-S023
ORD000153,SKU00003,2025-09-05T14:01:07,PICKER003,W02,W02-A06-S016
ORD000154,SKU00015,2025-09-10T12:47:31,PICKER059,W01,W01-A05-S020
ORD000154,SKU00010,2025-09-10T12:47:51,PICKER059,W01,W01-A09-S017
ORD000155,SKU00001,2025-09-09T12:46:19,PICKER034,W02,W02-A03-S008
ORD000155,SKU00102,2025-09-09T12:46:48,PICKER034,W02,W02-A09-S005
ORD000156,SKU00015,2025-09-29T13:00:34,PICKER024,W01,W01-A05-S020
ORD000156,SKU00228,2025-09-29T13:00:52,PICKER024,W01,W01-A09-S017
ORD000157,SKU00001,2025-09-23T13:21:17,PICKER044,W02,W02-A03-S008
ORD000158,SKU00416,2025-09-15T13:01:21,PICKER016,W01,W01-A01-S015
ORD000158,SKU00337,2025-09-15T13:01:46,PICKER016,W01,W01-A05-S008
ORD000158,SKU00310,2025-09-15T13:02:29,PICKER016,W01,W01-A12-S001
ORD000159,SKU00025,2025-09-04T21:01:11,PICKER019,W02,W02-A01-S004
ORD000159,SKU00001,2025-09-04T21:01:35,PICKER019,W02,W02-A03-S008
ORD000159,SKU00001,2025-09-04T21:01:43,PICKER019,W02,W02-A03-S008
ORD000159,SKU00001,2025-09-04T21:01:48,PICKER019,W02,W02-A03-S008
ORD000159,SKU00238,2025-09-04T21:02:15,PICKER019,W02,W02-A12-S002
ORD000160,SKU00003,2025-09-05T14:48:28,PICKER030,W02,W02-A06-S016
ORD000161,SKU00001,2025-09-17T12:45:27,PICKER023,W02,W02-A03-S008
ORD000161,SKU00004,2025-09-17T12:45:49,PICKER023,W02,W02-A06-S001
ORD000162,SKU00015,2025-09-04T14:43:27,PICKER016,W01,W01-A05-S020
ORD000162,SKU00010,2025-09-04T14:43:48,PICKER016,W01,W01-A09-S017
ORD000162,SKU00010,2025-09-04T14:44:03,PICKER016,W01,W01-A09-S017
ORD000162,SKU00068,2025-09-04T14:44:21,PICKER016,W01,W01-A04-S013
ORD000163,SKU00009,2025-09-30T13:47:28,PICKER033,W01,W01-A02-S020
ORD000163,SKU00044,2025-09-30T13:47:47,PICKER033,W01,W01-A08-S019
ORD000164,SKU00002,2025-09-23T13:56:38,PICKER038,W01,W01-A01-S013
ORD000165,SKU00038,2025-09-06T21:29:22,PICKER002,W01,W01-A08-S002
ORD000166,SKU00002,2025-09-06T14:54:17,PICKER054,W01,W01-A01-S013
ORD000167,SKU00002,2025-09-19T22:51:17,PICKER036,W01,W01-A01-S013
ORD000168,SKU00059,2025-09-03T12:58:30,PICKER044,W01,W01-A06-S018
ORD000169,SKU00237,2025-09-13T12:00:13,PICKER034,W01,W01-A02-S001
ORD000169,SKU00016,2025-09-13T12:00:51,PICKER034,W01,W01-A11-S009
ORD000170,SKU00001,2025-09-25T13:29:16,PICKER011,W02,W02-A03-S008
ORD000171,SKU00001,2025-09-01T22:14:16,PICKER051,W02,W02-A03-S008
ORD000172,SKU00002,2025-09-13T13:29:22,PICKER005,W01,W01-A01-S013
ORD000173,SKU00113,2025-09-12T22:12:42,PICKER010,W01,W01-A09-S017
ORD000174,SKU00001,2025-09-30T22:35:19,PICKER026,W02,W02-A03-S008
ORD000174,SKU00013,2025-09-30T22:35:51,PICKER026,W02,W02-A02-S023
ORD000174,SKU00004,2025-09-30T22:36:22,PICKER026,W02,W02-A06-S001
ORD000174,SKU00001,2025-09-30T22:36:38,PICKER026,W02,W02-A03-S008
ORD000174,SKU00001,2025-09-30T22:36:43,PICKER026,W02,W02-A03-S008
ORD000174,SKU00001,2025-09-30T22:36:58,PICKER026,W02,W02-A03-S008
ORD000174,SKU00046,2025-09-30T22:37:24,PICKER026,W02,W02-A12-S008
ORD000175,SKU00008,2025-09-13T22:40:32,PICKER047,W02,W02-A12-S005
ORD000175,SKU00008,2025-09-13T22:40:38,PICKER047,W02,W02-A12-S005
ORD000176,SKU00001,2025-09-04T20:08:19,PICKER060,W02,W02-A03-S008
ORD000176,SKU00001,2025-09-04T20:08:30,PICKER060,W02,W02-A03-S008
ORD000176,SKU00001,2025-09-04T20:08:43,PICKER060,W02,W02-A03-S008
ORD000176,SKU00001,2025-09-04T20:08:55,PICKER060,W02,W02-A03-S008
ORD000176,SKU00007,2025-09-04T20:09:11,PICKER060,W02,W02-A03-S003
ORD000176,SKU00003,2025-09-04T20:09:34,PICKER060,W02,W02-A06-S016
ORD000176,SKU00004,2025-09-04T20:09:58,PICKER060,W02,W02-A06-S001
ORD000176,SKU00004,2025-09-04T20:10:20,PICKER060,W02,W02-A06-S001
ORD000176,SKU00032,2025-09-04T20:10:57,PICKER060,W02,W02-A07-S023
ORD000176,SKU00001,2025-09-04T20:11:35,PICKER060,W02,W02-A03-S008
ORD000176,SKU00179,2025-09-04T20:11:53,PICKER060,W02,W02-A06-S002
ORD000176,SKU00007,2025-09-04T20:12:06,PICKER060,W02,W02-A03-S003
ORD000176,SKU00003,2025-09-04T20:12:31,PICKER060,W02,W02-A06-S016
ORD000177,SKU00082,2025-09-04T14:04:33,PICKER031,W01,W01-A09-S006
ORD000177,SKU00016,2025-09-04T14:04:44,PICKER031,W01,W01-A11-S009
ORD000178,SKU00002,2025-09-12T12:42:20,PICKER046,W01,W01-A01-S013
ORD000178,SKU00002,2025-09-12T12:42:29,PICKER046,W01,W01-A01-S013
ORD000178,SKU00011,2025-09-12T12:42:40,PICKER046,W01,W01-A01-S017
ORD000178,SKU00578,2025-09-12T12:43:04,PICKER046,W01,W01-A08-S025
ORD000178,SKU00005,2025-09-12T12:43:33,PICKER046,W01,W01-A05-S015
ORD000179,SKU00243,2025-09-23T20:10:26,PICKER046,W01,W01-A09-S009
ORD000180,SKU00015,2025-09-25T22:45:42,PICKER004,W01,W01-A05-S020
ORD000181,SKU00027,2025-09-21T22:16:32,PICKER042,W01,W01-A09-S017
ORD000181,SKU00015,2025-09-21T22:16:51,PICKER042,W01,W01-A05-S020
ORD000182,SKU00011,2025-09-07T20:10:16,PICKER001,W01,W01-A01-S017
ORD000183,SKU00026,2025-09-19T14:09:20,PICKER003,W01,W01-A04-S007
ORD000183,SKU00015,2025-09-19T14:09:47,PICKER003,W01,W01-A05-S020
ORD000183,SKU00015,2025-09-19T14:10:10,PICKER003,W01,W01-A05-S020
ORD000184,SKU00031,2025-09-17T12:32:24,PICKER057,W02,W02-A05-S011
ORD000184,SKU00001,2025-09-17T12:32:37,PICKER057,W02,W02-A03-S008
ORD000184,SKU00001,2025-09-17T12:33:07,PICKER057,W02,W02-A03-S008
ORD000184,SKU00181,2025-09-17T12:33:19,PICKER057,W02,W02-A02-S008
ORD000185,SKU00165,2025-09-02T14:10:22,PICKER014,W01,W01-A04-S010
ORD000186,SKU00004,2025-09-25T22:24:18,PICKER007,W02,W02-A06-S001
ORD000187,SKU00001,2025-09-28T22:39:20,PICKER037,W02,W02-A03-S008
ORD000188,SKU00008,2025-09-17T20:35:40,PICKER060,W02,W02-A12-S005
ORD000188,SKU00106,2025-09-17T20:35:50,PICKER060,W02,W02-A11-S011
ORD000189,SKU00002,2025-09-21T13:15:28,PICKER003,W01,W01-A01-S013
ORD000189,SKU00010,2025-09-21T13:15:49,PICKER003,W01,W01-A09-S017
ORD000190,SKU00002,2025-09-07T14:44:18,PICKER043,W01,W01-A01-S013
ORD000190,SKU00125,2025-09-07T14:44:44,PICKER043,W01,W01-A07-S025
ORD000191,SKU00004,2025-09-24T21:52:14,PICKER033,W02,W02-A06-S001
ORD000191,SKU00013,2025-09-24T21:52:59,PICKER033,W02,W02-A02-S023
ORD000192,SKU00001,2025-09-28T12:06:27,PICKER058,W02,W02-A03-S008
ORD000192,SKU00019,2025-09-28T12:06:50,PICKER058,W02,W02-A05-S002
ORD000192,SKU00116,2025-09-28T12:07:18,PICKER058,W02,W02-A08-S021
ORD000192,SKU00021,2025-09-28T12:07:34,PICKER058,W02,W02-A09-S015
ORD000193,SKU00009,2025-09-05T21:34:24,PICKER058,W01,W01-A02-S020
ORD000193,SKU00002,2025-09-05T21:34:46,PICKER058,W01,W01-A01-S013
ORD000193,SKU00009,2025-09-05T21:35:04,PICKER058,W01,W01-A02-S020
ORD000194,SKU00002,2025-09-08T20:47:21,PICKER020,W01,W01-A01-S013
ORD000194,SKU00034,2025-09-08T20:47:39,PICKER020,W01,W01-A02-S023
ORD000195,SKU00030,2025-09-19T12:14:14,PICKER049,W02,W02-A04-S005
ORD000195,SKU00001,2025-09-19T12:14:29,PICKER049,W02,W02-A03-S008
ORD000195,SKU00001,2025-09-19T12:14:41,PICKER049,W02,W02-A03-S008
ORD000195,SKU00025,2025-09-19T12:14:55,PICKER049,W02,W02-A01-S004
ORD000195,SKU00004,2025-09-19T12:15:16,PICKER049,W02,W02-A06-S001
ORD000195,SKU00054,2025-09-19T12:15:41,PICKER049,W02,W02-A06-S024
ORD000196,SKU00001,2025-09-22T20:35:18,PICKER060,W02,W02-A03-S008
ORD000196,SKU00001,2025-09-22T20:35:26,PICKER060,W02,W02-A03-S008
ORD000196,SKU00001,2025-09-22T20:35:41,PICKER060,W02,W02-A03-S008
ORD000197,SKU00001,2025-09-29T14:49:15,PICKER054,W02,W02-A03-S008
ORD000197,SKU00001,2025-09-29T14:49:38,PICKER054,W02,W02-A03-S008
ORD000197,SKU00280,2025-09-29T14:49:46,PICKER054,W02,W02-A02-S010
ORD000198,SKU00105,2025-09-14T20:53:31,PICKER032,W02,W02-A03-S021
ORD000198,SKU00003,2025-09-14T20:53:49,PICKER032,W02,W02-A06-S016
ORD000198,SKU00008,2025-09-14T20:54:17,PICKER032,W02,W02-A12-S005
ORD000198,SKU00008,2025-09-14T20:54:29,PICKER032,W02,W02-A12-S005
ORD000198,SKU00019,2025-09-14T20:54:53,PICKER032,W02,W02-A05-S002
ORD000198,SKU00001,2025-09-14T20:55:17,PICKER032,W02,W02-A03-S008
ORD000198,SKU00001,2025-09-14T20:55:28,PICKER032,W02,W02-A03-S008
ORD000199,SKU00013,2025-09-02T20:51:27,PICKER012,W02,W02-A02-S023
ORD000199,SKU00014,2025-09-02T20:51:49,PICKER012,W02,W02-A05-S012
ORD000199,SKU00003,2025-09-02T20:52:04,PICKER012,W02,W02-A06-S016
ORD000200,SKU00010,2025-09-06T13:17:41,PICKER054,W01,W01-A09-S017
ORD000201,SKU00061,2025-09-07T14:58:30,PICKER037,W02,W02-A08-S012
ORD000201,SKU00001,2025-09-07T14:58:53,PICKER037,W02,W02-A03-S008
ORD000201,SKU00042,2025-09-07T14:59:33,PICKER037,W02,W02-A11-S025
ORD000202,SKU00087,2025-09-01T21:59:26,PICKER035,W02,W02-A07-S012
ORD000203,SKU00005,2025-09-30T22:43:24,PICKER005,W01,W01-A05-S015
ORD000204,SKU00013,2025-09-28T21:10:25,PICKER056,W02,W02-A02-S023
ORD000204,SKU00001,2025-09-28T21:10:54,PICKER056,W02,W02-A03-S008
ORD000204,SKU00004,2025-09-28T21:11:16,PICKER056,W02,W02-A06-S001
ORD000205,SKU00014,2025-09-27T21:42:31,PICKER024,W02,W02-A05-S012
ORD000205,SKU00007,2025-09-27T21:43:02,PICKER024,W02,W02-A03-S003
ORD000205,SKU00001,2025-09-27T21:43:22,PICKER024,W02,W02-A03-S008
ORD000205,SKU00019,2025-09-27T21:43:35,PICKER024,W02,W02-A05-S002
ORD000206,SKU00003,2025-09-25T21:57:31,PICKER048,W02,W02-A06-S016
ORD000206,SKU00054,2025-09-25T21:57:51,PICKER048,W02,W02-A06-S024
ORD000207,SKU00002,2025-09-24T14:13:19,PICKER049,W01,W01-A01-S013
ORD000207,SKU00015,2025-09-24T14:13:38,PICKER049,W01,W01-A05-S020
ORD000208,SKU00422,2025-09-08T13:09:20,PICKER011,W01,W01-A01-S020
ORD000208,SKU00009,2025-09-08T13:09:28,PICKER011,W01,W01-A02-S020
ORD000209,SKU00033,2025-09-16T22:40:12,PICKER010,W01,W01-A03-S003
ORD000209,SKU00177,2025-09-16T22:41:00,PICKER010,W01,W01-A10-S007
ORD000209,SKU00099,2025-09-16T22:41:33,PICKER010,W01,W01-A12-S025
ORD000209,SKU00039,2025-09-16T22:42:07,PICKER010,W01,W01-A06-S011
ORD000209,SKU00010,2025-09-16T22:42:25,PICKER010,W01,W01-A09-S017
ORD000210,SKU00159,2025-09-08T13:16:18,PICKER019,W02,W02-A02-S011
ORD000210,SKU00001,2025-09-08T13:16:33,PICKER019,W02,W02-A03-S008
ORD000210,SKU00001,2025-09-08T13:17:02,PICKER019,W02,W02-A03-S008
ORD000210,SKU00711,2025-09-08T13:17:29,PICKER019,W02,W02-A05-S025
ORD000211,SKU00001,2025-09-06T13:39:17,PICKER034,W02,W02-A03-S008
ORD000211,SKU00001,2025-09-06T13:39:27,PICKER034,W02,W02-A03-S008
ORD000211,SKU00001,2025-09-06T13:39:48,PICKER034,W02,W02-A03-S008
ORD000211,SKU00004,2025-09-06T13:40:07,PICKER034,W02,W02-A06-S001
ORD000211,SKU00224,2025-09-06T13:40:51,PICKER034,W02,W02-A04-S023
ORD000212,SKU00135,2025-09-22T13:25:33,PICKER016,W01,W01-A11-S010
ORD000213,SKU00001,2025-09-04T20:14:23,PICKER047,W02,W02-A03-S008
ORD000213,SKU00001,2025-09-04T20:14:35,PICKER047,W02,W02-A03-S008
ORD000213,SKU00008,2025-09-04T20:14:58,PICKER047,W02,W02-A12-S005
ORD000214,SKU00010,2025-09-21T21:18:36,PICKER031,W01,W01-A09-S017
ORD000214,SKU00029,2025-09-21T21:18:51,PICKER031,W01,W01-A06-S018
ORD000215,SKU00003,2025-09-23T13:25:33,PICKER014,W02,W02-A06-S016
ORD000215,SKU00024,2025-09-23T13:25:48,PICKER014,W02,W02-A06-S018
ORD000215,SKU00001,2025-09-23T13:26:17,PICKER014,W02,W02-A03-S008
ORD000216,SKU00002,2025-09-17T14:30:20,PICKER008,W01,W01-A01-S013
ORD000216,SKU00011,2025-09-17T14:30:32,PICKER008,W01,W01-A01-S017
ORD000216,SKU00359,2025-09-17T14:30:48,PICKER008,W01,W01-A03-S008
ORD000216,SKU00033,2025-09-17T14:31:03,PICKER008,W01,W01-A03-S003
ORD000216,SKU00034,2025-09-17T14:31:31,PICKER008,W01,W01-A02-S023
ORD000217,SKU00067,2025-09-19T20:01:16,PICKER032,W01,W01-A02-S012
ORD000218,SKU00016,2025-09-19T20:21:37,PICKER030,W01,W01-A11-S009
ORD000219,SKU00047,2025-09-10T20:03:22,PICKER039,W01,W01-A07-S001
ORD000220,SKU00001,2025-09-15T13:40:20,PICKER003,W02,W02-A03-S008
ORD000220,SKU00001,2025-09-15T13:40:36,PICKER003,W02,W02-A03-S008
ORD000221,SKU00314,2025-09-14T22:01:29,PICKER016,W01,W01-A03-S018
ORD000221,SKU00002,2025-09-14T22:01:45,PICKER016,W01,W01-A01-S013
ORD000222,SKU00625,2025-09-02T13:23:23,PICKER041,W02,W02-A05-S012
ORD000223,SKU00007,2025-09-25T20:36:14,PICKER050,W02,W02-A03-S003
ORD000223,SKU00006,2025-09-25T20:36:49,PICKER050,W02,W02-A03-S022
ORD000223,SKU00049,2025-09-25T20:37:12,PICKER050,W02,W02-A12-S021
ORD000224,SKU00002,2025-09-06T14:21:19,PICKER050,W01,W01-A01-S013
ORD000225,SKU00002,2025-09-14T21:36:20,PICKER033,W01,W01-A01-S013
ORD000225,SKU00002,2025-09-14T21:36:35,PICKER033,W01,W01-A01-S013
ORD000225,SKU00002,2025-09-14T21:36:40,PICKER033,W01,W01-A01-S013
ORD000225,SKU00005,2025-09-14T21:36:59,PICKER033,W01,W01-A05-S015
ORD000225,SKU00015,2025-09-14T21:37:17,PICKER033,W01,W01-A05-S020
ORD000226,SKU00005,2025-09-13T21:14:35,PICKER046,W01,W01-A05-S015
ORD000226,SKU00010,2025-09-13T21:14:52,PICKER046,W01,W01-A09-S017
ORD000227,SKU00002,2025-09-17T12:59:35,PICKER040,W01,W01-A01-S013
ORD000227,SKU00002,2025-09-17T12:59:43,PICKER040,W01,W01-A01-S013
ORD000227,SKU00002,2025-09-17T12:59:52,PICKER040,W01,W01-A01-S013
ORD000228,SKU00629,2025-09-20T21:49:32,PICKER032,W01,W01-A04-S011
ORD000228,SKU00002,2025-09-20T21:49:47,PICKER032,W01,W01-A01-S013
ORD000229,SKU00004,2025-09-10T12:26:13,PICKER059,W02,W02-A06-S001
ORD000230,SKU00038,2025-09-28T22:37:23,PICKER025,W01,W01-A08-S002
ORD000231,SKU00029,2025-09-08T22:33:41,PICKER009,W01,W01-A06-S018
ORD000231,SKU00002,2025-09-08T22:34:00,PICKER009,W01,W01-A01-S013
ORD000232,SKU00001,2025-09-30T21:25:18,PICKER047,W02,W02-A03-S008
ORD000232,SKU00001,2025-09-30T21:25:27,PICKER047,W02,W02-A03-S008
ORD000232,SKU00001,2025-09-30T21:25:40,PICKER047,W02,W02-A03-S008
ORD000232,SKU00032,2025-09-30T21:26:05,PICKER047,W02,W02-A07-S023
ORD000233,SKU00199,2025-09-28T20:44:25,PICKER022,W01,W01-A05-S010
ORD000233,SKU00028,2025-09-28T20:44:53,PICKER022,W01,W01-A07-S025
ORD000234,SKU00002,2025-09-07T20:22:34,PICKER051,W01,W01-A01-S013
ORD000234,SKU00005,2025-09-07T20:22:49,PICKER051,W01,W01-A05-S015
ORD000235,SKU00001,2025-09-24T22:23:16,PICKER006,W02,W02-A03-S008
ORD000236,SKU00001,2025-09-10T20:44:25,PICKER032,W02,W02-A03-S008
ORD000236,SKU00001,2025-09-10T20:44:43,PICKER032,W02,W02-A03-S008
ORD000237,SKU00016,2025-09-30T12:20:30,PICKER040,W01,W01-A11-S009
ORD000238,SKU00002,2025-09-06T21:57:18,PICKER016,W01,W01-A01-S013
ORD000239,SKU00009,2025-09-28T20:31:29,PICKER016,W01,W01-A02-S020
ORD000240,SKU00001,2025-09-22T21:49:29,PICKER037,W02,W02-A03-S008
ORD000241,SKU00002,2025-09-08T13:51:16,PICKER045,W01,W01-A01-S013
ORD000241,SKU00108,2025-09-08T13:51:33,PICKER045,W01,W01-A02-S022
ORD000241,SKU00018,2025-09-08T13:52:07,PICKER045,W01,W01-A12-S013
ORD000242,SKU00016,2025-09-10T12:14:38,PICKER050,W01,W01-A11-S009
ORD000242,SKU00069,2025-09-10T12:15:16,PICKER050,W01,W01-A11-S024
ORD000243,SKU00002,2025-09-27T14:37:16,PICKER020,W01,W01-A01-S013
ORD000243,SKU00062,2025-09-27T14:37:30,PICKER020,W01,W01-A04-S009
ORD000243,SKU00036,2025-09-27T14:37:54,PICKER020,W01,W01-A02-S025
ORD000244,SKU00004,2025-09-18T21:25:28,PICKER043,W02,W02-A06-S001
ORD000245,SKU00002,2025-09-10T14:32:19,PICKER011,W01,W01-A01-S013
ORD000246,SKU00002,2025-09-08T14:01:35,PICKER023,W01,W01-A01-S013
ORD000246,SKU00022,2025-09-08T14:01:50,PICKER023,W01,W01-A05-S013
ORD000246,SKU00317,2025-09-08T14:02:09,PICKER023,W01,W01-A06-S001
ORD000246,SKU00038,2025-09-08T14:02:27,PICKER023,W01,W01-A08-S002
ORD000246,SKU00663,2025-09-08T14:02:59,PICKER023,W01,W01-A09-S023
ORD000247,SKU00002,2025-09-05T14:38:24,PICKER046,W01,W01-A01-S013
ORD000247,SKU00002,2025-09-05T14:38:33,PICKER046,W01,W01-A01-S013
ORD000247,SKU00209,2025-09-05T14:38:58,PICKER046,W01,W01-A02-S024
ORD000247,SKU00002,2025-09-05T14:39:26,PICKER046,W01,W01-A01-S013
ORD000247,SKU00002,2025-09-05T14:39:42,PICKER046,W01,W01-A01-S013
ORD000247,SKU00075,2025-09-05T14:40:16,PICKER046,W01,W01-A12-S011
ORD000247,SKU00016,2025-09-05T14:40:36,PICKER046,W01,W01-A11-S009
ORD000248,SKU00102,2025-09-29T12:42:34,PICKER032,W02,W02-A09-S005
ORD000248,SKU00174,2025-09-29T12:42:59,PICKER032,W02,W02-A08-S017
ORD000248,SKU00003,2025-09-29T12:43:12,PICKER032,W02,W02-A06-S016
ORD000249,SKU00007,2025-09-17T21:51:11,PICKER045,W02,W02-A03-S003
ORD000249,SKU00004,2025-09-17T21:51:28,PICKER045,W02,W02-A06-S001
ORD000249,SKU00185,2025-09-17T21:51:51,PICKER045,W02,W02-A05-S018
ORD000249,SKU00001,2025-09-17T21:52:12,PICKER045,W02,W02-A03-S008
ORD000249,SKU00001,2025-09-17T21:52:26,PICKER045,W02,W02-A03-S008
ORD000249,SKU00143,2025-09-17T21:52:56,PICKER045,W02,W02-A12-S002
ORD000249,SKU00299,2025-09-17T21:53:10,PICKER045,W02,W02-A09-S003
ORD000250,SKU00002,2025-09-20T20:00:23,PICKER043,W01,W01-A01-S013
ORD000250,SKU00026,2025-09-20T20:00:56,PICKER043,W01,W01-A04-S007
ORD000251,SKU00006,2025-09-05T22:03:31,PICKER040,W02,W02-A03-S022
ORD000251,SKU00003,2025-09-05T22:04:00,PICKER040,W02,W02-A06-S016
ORD000251,SKU00003,2025-09-05T22:04:10,PICKER040,W02,W02-A06-S016
ORD000251,SKU00001,2025-09-05T22:04:33,PICKER040,W02,W02-A03-S008
ORD000252,SKU00043,2025-09-16T22:16:23,PICKER012,W02,W02-A03-S014
ORD000252,SKU00001,2025-09-16T22:16:35,PICKER012,W02,W02-A03-S008
ORD000252,SKU00001,2025-09-16T22:16:44,PICKER012,W02,W02-A03-S008
ORD000252,SKU00245,2025-09-16T22:17:21,PICKER012,W02,W02-A10-S022
ORD000253,SKU00114,2025-09-02T22:12:15,PICKER019,W01,W01-A02-S008
ORD000253,SKU00022,2025-09-02T22:12:41,PICKER019,W01,W01-A05-S013
ORD000253,SKU00760,2025-09-02T22:12:55,PICKER019,W01,W01-A06-S021
ORD000254,SKU00003,2025-09-01T22:25:30,PICKER021,W02,W02-A06-S016
ORD000255,SKU00510,2025-09-02T20:33:18,PICKER008,W01,W01-A06-S003
ORD000255,SKU00017,2025-09-02T20:33:43,PICKER008,W01,W01-A01-S014
ORD000255,SKU00034,2025-09-02T20:34:11,PICKER008,W01,W01-A02-S023
ORD000255,SKU00041,2025-09-02T20:34:40,PICKER008,W01,W01-A10-S011
ORD000255,SKU00289,2025-09-02T20:34:48,PICKER008,W01,W01-A09-S015
ORD000256,SKU00009,2025-09-23T20:46:24,PICKER060,W01,W01-A02-S020
ORD000257,SKU00165,2025-09-06T20:52:25,PICKER050,W01,W01-A04-S010
ORD000257,SKU00002,2025-09-06T20:52:41,PICKER050,W01,W01-A01-S013
ORD000258,SKU00062,2025-09-20T14:26:26,PICKER013,W01,W01-A04-S009
ORD000258,SKU00312,2025-09-20T14:26:50,PICKER013,W01,W01-A11-S010
ORD000259,SKU00055,2025-09-26T20:49:20,PICKER056,W02,W02-A02-S016
ORD000259,SKU00001,2025-09-26T20:49:34,PICKER056,W02,W02-A03-S008
ORD000259,SKU00001,2025-09-26T20:49:41,PICKER056,W02,W02-A03-S008
ORD000259,SKU00001,2025-09-26T20:49:51,PICKER056,W02,W02-A03-S008
ORD000259,SKU00001,2025-09-26T20:50:02,PICKER056,W02,W02-A03-S008
ORD000259,SKU00001,2025-09-26T20:50:11,PICKER056,W02,W02-A03-S008
ORD000259,SKU00001,2025-09-26T20:50:22,PICKER056,W02,W02-A03-S008
ORD000259,SKU00080,2025-09-26T20:50:39,PICKER056,W02,W02-A01-S017
ORD000259,SKU00003,2025-09-26T20:51:06,PICKER056,W02,W02-A06-S016
ORD000259,SKU00003,2025-09-26T20:51:16,PICKER056,W02,W02-A06-S016
ORD000259,SKU00003,2025-09-26T20:51:31,PICKER056,W02,W02-A06-S016
ORD000260,SKU00002,2025-09-22T14:45:22,PICKER032,W01,W01-A01-S013
ORD000260,SKU00237,2025-09-22T14:45:46,PICKER032,W01,W01-A02-S001
ORD000261,SKU00556,2025-09-17T13:14:29,PICKER053,W01,W01-A05-S006
ORD000261,SKU00089,2025-09-17T13:14:51,PICKER053,W01,W01-A11-S006
ORD000262,SKU00091,2025-09-05T22:05:33,PICKER017,W01,W01-A10-S010
ORD000263,SKU00436,2025-09-15T13:39:08,PICKER001,W01,W01-A01-S001
ORD000263,SKU00063,2025-09-15T13:39:53,PICKER001,W01,W01-A08-S015
ORD000263,SKU00016,2025-09-15T13:40:14,PICKER001,W01,W01-A11-S009
ORD000263,SKU00002,2025-09-15T13:40:40,PICKER001,W01,W01-A01-S013
ORD000263,SKU00481,2025-09-15T13:41:01,PICKER001,W01,W01-A02-S023
ORD000263,SKU00038,2025-09-15T13:41:37,PICKER001,W01,W01-A08-S002
ORD000264,SKU00002,2025-09-04T21:18:18,PICKER050,W01,W01-A01-S013
